Objective Valu, Error
115143.90090016347, 0.06457993232337086
120500.40781645814, 0.11410430769938834
112304.93608828697, 0.0383318640916333
117644.00452700624, 0.08769500944910956
120939.10749914515, 0.11816037037273963
114904.61634036124, 0.062367591604593646
116502.7484594241, 0.07714335801388784
125418.99903439613, 0.1595798688449054
121529.2624526619, 0.12361673510907002
118965.28748443152, 0.09991112606839489
123317.950286278, 0.14015431250545962
