Objective Value, Error
15131.457042187407, 0.6179915571201248
14085.407861466, 0.5061385651695893
14768.221652137276, 0.5791511604081775
14909.954221184546, 0.5943064821625904
13680.084584432663, 0.4627977528264182
14687.354865200175, 0.5705041558169563
14733.162139182903, 0.5754022817774704
14133.938751808199, 0.5113279247014755
14024.761695241014, 0.49965373131319646
14997.860709546667, 0.6037062349814657
