Objective Value, Error
6826.885330208099, 0.02567387773559177
6659.431532931463, 0.0005155548274433824
6739.952313855004, 0.012613027922927272
6659.431532931464, 0.000515554827443519
6662.3478701540225, 0.0009537064534288658
6810.967444875681, 0.023282368520985787
7124.1853349571975, 0.07034034479525203
7832.240981931915, 0.1767188975258285
6659.9067403867575, 0.0005869501782989062
6903.353060531445, 0.03716241895003687
6659.431532931464, 0.000515554827443519
