Objective Value, Error
6793.580730285115, 0.020670181833701225
6659.431532931464, 0.000515554827443519
6659.431532931464, 0.000515554827443519
6829.175083545143, 0.02601789115762365
7930.664433295459, 0.19150607471386108
6808.539107939295, 0.02291753424568732
6708.256185821916, 0.007850989456417668
7446.507142597573, 0.11876609714506806
6810.967444875681, 0.023282368520985787
6929.630922319023, 0.04111041501187242
6659.431532931464, 0.000515554827443519
