mean, median, std_dev
351.79515151515153, 352.0, 39.612640273295185
347.73636363636365, 350.0, 43.96886629125745
344.70545454545453, 347.0, 46.884919400779935
340.58060606060604, 346.0, 52.6089966922581
338.2707070707071, 344.0, 53.81339484883495
333.9347474747475, 341.0, 55.41750794245797
331.68969696969697, 339.0, 58.0146470090523
331.01535353535354, 340.0, 61.091699304119146
326.3705050505051, 336.0, 64.44705052961808
322.6860606060606, 333.0, 67.17925686674455
320.34141414141413, 334.0, 69.95154890322158
320.06161616161614, 333.0, 70.84796669818273
313.0444444444444, 324.0, 71.35411793234837
304.1454545454545, 313.0, 74.80804158243583
299.460202020202, 311.0, 80.6272451380118
284.2490909090909, 296.0, 77.95771953134012
273.73676767676767, 288.0, 76.07519938369704
270.4058585858586, 285.0, 79.57424540222506
267.73858585858585, 283.0, 81.29861868457795
262.9814141414141, 283.0, 85.62322951362928
254.15171717171717, 278.0, 87.20344847736385
243.3018181818182, 265.0, 92.93258454073839
234.0979797979798, 250.0, 94.47703529397494
222.79373737373737, 238.0, 96.41241422838227
215.0121212121212, 232.0, 93.74976069758254
202.90929292929292, 222.0, 98.02338442147081
179.88747474747476, 204.0, 106.26106627902061
169.42767676767676, 197.0, 110.88945957167228
156.94, 161.0, 113.76058963250566
152.74565656565656, 163.0, 118.55441982875442
140.98060606060605, 138.5, 121.9596688909753
127.71878787878788, 56.0, 124.31408296236266
124.18020202020202, 40.0, 128.96691241139678
120.26929292929293, 37.0, 128.63667732822356
115.86383838383838, 20.0, 131.97446051297598
111.90828282828282, 19.0, 134.64434135405574
106.4668686868687, 18.0, 131.7712772510637
88.2060606060606, 16.0, 125.46943755851005
72.37575757575758, 15.0, 117.35374227712673
51.72868686868687, 14.0, 101.03341444111064
50.845252525252526, 13.0, 101.26691948761939
44.612929292929294, 11.0, 94.6677938180073
43.7610101010101, 11.0, 95.01501452317038
42.287070707070704, 9.0, 95.30600908750151
42.061616161616165, 9.0, 95.3202620908314
41.41070707070707, 8.0, 95.41830080117167
41.21636363636364, 8.0, 95.38276666503153
38.405050505050504, 8.0, 94.36370094109536
38.102222222222224, 8.0, 94.27655886071196
38.04828282828283, 8.0, 94.11838607871165
37.88080808080808, 8.0, 93.93375881871037
37.846464646464646, 8.0, 93.8300541039908
37.74686868686869, 7.0, 93.80589655010293
37.64, 7.0, 93.78896413725548
37.611111111111114, 7.0, 93.79091553097864
31.40020202020202, 7.0, 85.2311962138277
31.577373737373737, 7.0, 85.38443056554124
31.55030303030303, 7.0, 85.39996803460885
31.8220202020202, 7.0, 85.40791508727483
32.0779797979798, 8.0, 85.35929280779015
32.17292929292929, 8.0, 85.34509385403824
32.12323232323232, 8.0, 85.34657192322979
32.38484848484848, 8.0, 85.36373731989168
32.277979797979796, 8.0, 85.37731525150663
38.242828282828285, 8.0, 94.0437853325651
38.13818181818182, 8.0, 94.073512500969
38.193939393939395, 8.0, 94.04946669434801
38.343030303030304, 8.0, 94.0627831753667
32.76464646464647, 8.0, 85.42260578096622
33.104646464646464, 9.0, 85.39217643667473
33.36040404040404, 9.0, 85.36823982930609
33.555757575757575, 9.0, 85.38900422541474
33.8389898989899, 10.0, 85.34540950884366
34.20727272727273, 10.0, 85.28935341350231
34.48747474747475, 10.0, 85.28037504825231
16.24040404040404, 10.0, 44.970746763682016
16.55010101010101, 10.0, 44.93605125074965
17.009090909090908, 11.0, 44.8903728423036
17.055757575757575, 11.0, 44.827901238810895
17.078787878787878, 11.0, 44.797400882233
10.953535353535354, 11.0, 4.225925590593731
11.16989898989899, 11.0, 4.3053200575425015
10.856767676767676, 11.0, 4.434790106584557
10.455555555555556, 10.0, 4.220769287490932
10.14020202020202, 10.0, 4.0743271068152165
9.692323232323233, 10.0, 3.8639072777534946
9.613535353535353, 9.0, 3.874070579482353
9.496767676767677, 9.0, 3.905692511774444
9.344848484848486, 9.0, 3.913363368744466
9.06989898989899, 9.0, 3.75894394554595
9.106464646464646, 9.0, 3.8284129985065567
9.155959595959596, 9.0, 3.8283788586340566
9.077575757575758, 9.0, 3.786638148342539
9.165656565656565, 9.0, 3.8407217760260544
9.014343434343434, 9.0, 3.8111474349520695
9.165858585858587, 9.0, 3.9238928851258716
9.308686868686868, 9.0, 3.9983412334517547
9.346262626262627, 9.0, 4.056781474399064
9.497777777777777, 9.0, 4.150099805433808
9.51070707070707, 9.0, 4.171353304257493
9.406666666666666, 9.0, 4.1566395712465285
9.465252525252525, 9.0, 4.21961565185294
9.522626262626263, 9.0, 4.22036826050284
9.575353535353536, 9.0, 4.289507827276374
9.704646464646464, 10.0, 4.347347807091219
9.782626262626263, 10.0, 4.31998189901244
9.788282828282828, 10.0, 4.33482772376892
9.996767676767677, 10.0, 4.471773387466565
10.096969696969698, 10.0, 4.523819217454765
10.101414141414141, 10.0, 4.522381827548782
10.14929292929293, 10.0, 4.529335860635072
10.193131313131314, 10.0, 4.536704772726353
10.244646464646465, 10.0, 4.545588007019357
10.285050505050505, 10.0, 4.567889545122467
10.36040404040404, 10.0, 4.58942656552948
10.425858585858586, 10.0, 4.631257221829674
10.425858585858586, 10.0, 4.631257221829674
10.495353535353535, 10.0, 4.685015725668403
10.485656565656566, 10.0, 4.68370227418054
10.48989898989899, 10.0, 4.701407374704757
10.58020202020202, 11.0, 4.678376213986203
10.64949494949495, 11.0, 4.703037353773048
10.675959595959595, 11.0, 4.764562773498733
10.712121212121213, 11.0, 4.848841842917838
10.726262626262626, 11.0, 4.860063720299445
10.734343434343435, 11.0, 4.878351717333678
10.761616161616162, 11.0, 4.887930033693634
10.78141414141414, 11.0, 4.9288573081232965
10.805252525252525, 11.0, 5.0216151660222765
10.82969696969697, 11.0, 5.0301602389372
10.826666666666666, 11.0, 5.0258579849463
10.855353535353535, 11.0, 5.022905777612231
10.868080808080808, 11.0, 5.092931460579155
10.863434343434344, 11.0, 5.1400916081952
10.886262626262626, 11.0, 5.205571332786096
10.900808080808082, 11.0, 5.227787000515896
10.895555555555555, 11.0, 5.229462035066945
10.895555555555555, 11.0, 5.229462035066945
10.875353535353536, 11.0, 5.249378859481023
10.883232323232324, 11.0, 5.2402195243327006
10.895555555555555, 11.0, 5.222658524649625
10.90868686868687, 11.0, 5.250660881244148
10.927474747474747, 11.0, 5.260045001811247
10.927474747474747, 11.0, 5.260045001811247
10.940606060606061, 11.0, 5.294108373567204
10.906060606060606, 11.0, 5.277421282242521
10.88060606060606, 11.0, 5.272770497907113
10.926868686868687, 11.0, 5.289584323563638
10.926868686868687, 11.0, 5.289584323563638
10.944848484848485, 11.0, 5.256183345440068
10.94141414141414, 11.0, 5.299990663247161
10.736969696969696, 10.0, 5.268230196481749
10.736969696969696, 10.0, 5.268230196481749
10.75010101010101, 11.0, 5.264055258788108
10.747070707070707, 11.0, 5.2240572592120165
10.702626262626262, 11.0, 5.170551146962061
10.686464646464646, 11.0, 5.13580013793673
10.687676767676768, 11.0, 5.125794312090986
10.613939393939393, 10.0, 5.066930578888603
10.572323232323232, 10.0, 5.0819865733672005
10.494949494949495, 10.0, 5.093378028864929
10.491717171717172, 10.0, 5.177791744976964
10.429292929292929, 10.0, 5.137675309014681
10.386262626262626, 10.0, 5.101187539668173
10.364848484848485, 10.0, 5.089841013499314
10.348686868686869, 10.0, 5.08525629727937
10.3389898989899, 10.0, 5.0530753701946365
10.347878787878788, 10.0, 5.046950328829407
10.347878787878788, 10.0, 5.046950328829407
10.347878787878788, 10.0, 5.046950328829407
10.347878787878788, 10.0, 5.046950328829407
10.230707070707071, 10.0, 4.998111411510272
10.178181818181818, 10.0, 4.997107115371623
9.981414141414142, 10.0, 4.881510986913333
9.986262626262626, 10.0, 4.88202362949077
9.85070707070707, 10.0, 4.8643139295384215
9.76989898989899, 10.0, 4.852176746751518
9.695757575757575, 9.0, 4.872304971900905
