mean, median, std_dev
19.948524365133835,7.0, 26.57785521835451
18.651287793952967,7.0, 26.14911180467921
20.141073657927592,7.0, 27.514832197512057
20.254945054945054,7.0, 27.124142935825382
23.729780271154745,8.0, 29.2279318860574
27.332675438596493,9.0, 30.467614138016796
27.724656357388316,17.0, 29.34359569921324
33.94231805929919,25.0, 30.4694461548646
33.34226767765826,26.0, 27.80439224755017
32.41318382602786,27.0, 24.635980916424334
32.86229086229086,37.0, 21.073468504340475
32.734748010610076,33.0, 22.63924248050786
25.98474446987033,23.0, 20.13005947202756
18.891643342662935,21.0, 16.49195744216662
15.25029702970297,9.0, 12.616299566959343
16.572059751735747,20.0, 13.807531322254116
15.419314117399537,18.0, 13.016758420668225
16.305841924398624,20.0, 13.91649804232206
19.955247524752476,21.0, 18.794963966001262
16.453950444132772,20.0, 14.588643686090037
14.63270911360799,19.0, 10.809446036777363
17.78161161371765,20.0, 14.396048976800703
17.475062552126772,20.0, 12.674464038930887
19.118535469107552,20.0, 14.338337859092325
18.07150858849888,20.0, 11.913520320717625
16.353024157996828,19.0, 9.118058778053424
19.746811345897584,20.0, 15.627110992156336
19.652022756005056,19.0, 15.388920081304
16.81940700808625,18.0, 13.636794895803465
13.783137497423212,7.0, 12.291030936651843
11.87219130076273,7.0, 9.562203546996127
14.45070707070707,8.0, 14.66237866053457
13.164089347079038,16.0, 9.664392385683486
16.05254805149004,17.0, 14.670749250195021
13.91131019036954,16.0, 11.373973540292386
11.904273504273505,7.0, 9.093738875911615
13.822981366459627,16.0, 13.512958771200376
12.908030199039121,16.0, 9.715761712570949
16.148813982521848,17.0, 17.210652762343788
12.597037793667008,16.0, 10.515591391751851
13.228815628815628,16.0, 10.809445059968102
17.15148327372186,17.0, 17.0298368877416
11.994007490636704,16.0, 7.894938345585294
13.380524344569288,17.0, 10.453488697190581
18.165965404394576,17.0, 19.59222067380353
13.19458631256384,16.0, 10.708360279942138
18.21276595744681,17.0, 17.96669727719837
16.5464725643897,17.0, 14.745763389839649
11.362790697674418,15.0, 7.639141404954679
15.4696607740086,17.0, 14.131207623071676
15.035705368289637,16.0, 15.524680476686296
15.328449328449329,17.0, 13.865261583973053
16.089294062646097,17.0, 14.424602782063221
15.662459093034128,17.0, 15.450781399213103
14.507575757575758,17.0, 12.726534333832479
16.594994892747703,17.0, 17.60537849249828
13.54107365792759,16.0, 12.196768911517776
17.460306566003204,17.0, 17.280941687115984
15.694249649368864,17.0, 14.267104663836575
13.173445535296867,16.0, 10.515769936031687
14.158114035087719,17.0, 10.584631773305563
19.057979797979797,18.0, 17.47932897377154
16.196660482374767,17.0, 14.208974156788873
15.61279268989149,17.0, 12.827698978961447
16.349514563106798,17.0, 13.331688633061342
16.042516016307513,17.0, 12.340944481500683
15.206336633663366,17.0, 13.353095070652559
17.376556776556775,18.0, 15.147212894585017
13.41979797979798,17.0, 10.396402444960067
14.570388349514563,17.0, 12.94649516437244
14.474059405940594,16.0, 13.860958075427115
13.345346534653466,16.0, 11.897497162903628
14.7400504756358,17.0, 13.326004544657176
14.001120238984317,16.0, 11.761603785809571
17.27920962199313,17.0, 15.681764774869581
16.278350515463917,17.0, 14.508141335293358
16.136170212765958,17.0, 16.33876537152561
17.064351378958122,17.0, 18.16071273634542
16.410087719298247,17.0, 16.939735389905728
13.464249233912156,16.0, 11.28518779000854
18.69114619080302,17.0, 19.031654009795535
15.060674157303371,16.0, 14.692369852412979
13.87940074906367,17.0, 11.121603978142772
14.42403248924988,17.0, 11.529872938540022
13.590909090909092,16.0, 11.641135262852865
16.439925198690975,17.0, 17.352760407973882
13.429787234042553,16.0, 11.052255380820828
12.742322097378278,16.0, 10.116204678867597
12.752220663861618,15.0, 10.218136873012053
15.2170582226762,16.0, 14.87145723092657
14.844319775596073,16.0, 14.458403175550096
15.383219954648526,17.0, 13.091613777120156
14.26541822721598,16.0, 13.440606486602743
11.18920210224558,7.0, 7.658192355984337
14.798614429049211,16.0, 14.898391579589672
14.588592800374007,16.0, 14.935735198219314
14.824684431977559,16.0, 14.033707778993282
14.103677221654749,16.0, 13.597357369658427
15.79295355753832,17.0, 14.750278686800078
15.757753357753359,17.0, 14.512776496717825
13.843852267414679,13.0, 12.464082978549772
13.612756808408982,15.0, 11.660298479345721
12.995461060678451,16.0, 9.834158923831104
16.118490205446726,16.0, 16.709121798586676
14.457178526841448,16.0, 14.778733464874657
17.30762038335671,17.0, 18.062480333185142
14.130673674151936,16.0, 12.321729467927884
16.69780701754386,17.0, 14.865741096518622
15.567087424029921,16.0, 15.044442856030411
13.957509157509158,16.0, 12.613873078476091
14.862515262515263,16.0, 14.232875631460058
12.727783452502553,10.0, 10.063204462558248
13.765310892940626,16.0, 11.969694201379877
14.399387129724209,9.0, 15.681613848811798
11.939053728949478,7.0, 10.246782561382446
15.768009768009769,16.0, 16.254144652466305
12.929205851619646,9.0, 10.43181842386415
15.014870738961337,16.0, 13.969097126771272
12.0328317373461,7.0, 9.804938315658925
12.030825496342738,8.0, 9.124707272489838
12.294148380355278,7.0, 10.615843388907736
16.415432393693262,16.0, 17.13146215234281
15.178289473684211,16.0, 13.886349875455876
14.64576802507837,15.0, 14.764607748429906
13.513278855975486,15.0, 11.751711994675244
13.843711843711844,11.0, 13.122211087657975
11.99465383587276,7.0, 10.474876615824082
13.429009193054137,7.0, 13.246072755779224
12.304761904761905,7.0, 10.90566140651812
11.442395081529003,7.0, 9.015932853151059
12.86180165731088,8.0, 11.07841303406476
13.033957553058677,9.0, 11.30451703132675
14.074236874236874,15.0, 12.016811910643487
12.699278267842823,7.0, 12.1020198646293
14.294631710362047,11.0, 13.340899862229147
11.354717989842289,7.0, 8.229829647353167
15.527816736792895,16.0, 14.550922896209883
16.525966598032486,17.0, 15.721173522018995
13.27612330198537,9.0, 11.404745406280659
16.305282842449742,16.0, 16.937398836242608
12.08228840125392,8.0, 9.839212583947031
17.398695560698506,17.0, 17.099167891633098
16.44494382022472,16.0, 19.40721457489829
14.39015047879617,8.0, 15.353345263637811
19.358815097945534,17.0, 21.376916095167232
15.743589743589743,16.0, 17.473725394924607
15.10287141073658,16.0, 15.742985810890252
16.82379979570991,16.0, 19.43043970670436
15.716239316239315,16.0, 15.693417035120492
17.60683760683761,16.0, 20.507808504503576
17.930221917181424,17.0, 19.144334423960295
19.100812231247012,17.0, 22.051493927474578
19.644194756554306,17.0, 23.894827701689035
24.728508771929825,18.0, 27.84316939550462
28.31228551818806,18.0, 30.892610836841836
29.641008771929826,18.0, 31.513598190498712
28.640953716690042,18.0, 30.97145568206496
35.16783543712015,19.0, 34.91476797111636
33.396336996337,19.0, 34.39170238490108
36.58585858585859,20.0, 34.45966870478674
34.34361851332398,19.0, 33.61895934567386
32.88449328449328,18.0, 33.640265880035834
34.92659176029962,18.0, 35.67430146146422
32.4328631138976,18.0, 33.37443813223983
33.61012900143335,18.0, 33.816315219067015
35.47218326320711,19.0, 36.1327618921683
31.308988764044944,18.0, 33.097443820256146
32.371669004207575,19.0, 32.73331774042014
30.894461859979103,18.0, 33.008442931350196
32.95558672276765,19.0, 33.17013659920109
32.65961337513062,18.0, 33.9283831309081
33.48739076154806,18.0, 34.57452683589404
33.531585518102375,19.0, 33.50006709677802
33.09864422627396,19.0, 34.53461507213564
32.51285647498831,19.0, 32.885093246830024
31.700614808874633,18.0, 33.53449866228594
30.69356486210419,18.0, 32.264975926868765
32.2711950970378,18.0, 35.03258366120464
32.755362614913174,18.0, 33.776996683397215
32.05506549051056,18.0, 33.01479444685475
31.029622063329928,18.0, 32.44380135139638
32.47048066875653,18.0, 33.69988505849835
33.27477017364658,18.0, 34.6009438962587
31.289138576779028,18.0, 32.38806972569263
32.687714481811945,19.0, 33.36912079207334
32.375031210986265,18.0, 33.34057113601505
32.34161988773055,18.0, 33.635852876246574
34.382771535580524,19.0, 35.03836389058181
32.085161964472306,18.0, 33.0764615484839
34.512661251791684,19.0, 33.468499030669115
40.17737961926092,21.0, 36.084346614913315
44.25454545454546,38.0, 39.27603240862149
47.061014096360196,41.0, 38.333094201606414
46.57980198019802,41.0, 36.78138342011379
45.180990099009904,41.0, 35.412736353597516
42.16654219566841,40.0, 32.25954144524037
44.88445017182131,41.0, 35.624985181742986
44.39120879120879,40.0, 35.77237521744333
45.89827218015919,41.0, 35.80746930748723
47.89186565715395,41.0, 36.41800071925023
40.95006242197253,40.0, 33.668687640918996
43.86192068800764,40.0, 35.67137858838656
45.24363559856933,40.0, 37.77829026342531
43.68910705937354,40.0, 35.2030592312665
44.53458177278402,40.0, 35.40010812888425
44.07947639083684,40.0, 34.81899022014046
46.970790378006875,41.0, 35.80632931428369
46.47218326320711,41.0, 37.912796369035405
43.78949938949939,40.0, 35.30978048526905
43.70794148380355,40.0, 35.647149949529854
42.57606954930222,40.0, 34.46507075297419
43.10725229826353,40.0, 34.76221191804131
45.0234649122807,40.0, 36.868824160961886
40.65935214211076,39.0, 34.17683971390595
43.36229712858926,40.0, 34.79064300448861
47.72775108670785,42.0, 37.20925887718328
41.65293983070236,40.0, 34.49946869349468
44.74376572866621,40.0, 35.177892258896996
44.02604698672114,40.0, 35.562973189907304
45.289855072463766,40.0, 35.49262142636581
45.26544566544567,41.0, 35.47063123535918
41.67868338557994,39.0, 34.46361937976719
41.11820728291317,39.0, 34.431477506560256
40.627465667915104,39.0, 33.99957471562076
43.54307116104869,40.0, 34.26898016143097
43.25944841675179,40.0, 35.19582747727575
44.38339438339438,40.0, 36.20281382900371
41.92696629213483,40.0, 34.40479273466575
41.633490073145246,40.0, 34.547049629174154
42.874605512308015,40.0, 35.367807602666836
42.97003745318352,40.0, 35.14061073700745
40.547899159663864,39.0, 34.44076760435961
40.86363636363637,39.0, 34.07277999402891
44.15551839464883,40.0, 35.67054000373315
45.23244108899565,40.0, 36.17142464178372
40.79724208375894,39.0, 34.19930099449967
42.26803631151457,40.0, 34.21157318669894
43.10606060606061,40.0, 35.24042270938501
40.447753396029256,39.0, 34.230107337675705
44.014163614163614,39.0, 37.2514512128434
45.007236842105264,41.0, 36.1298606915807
41.72784019975031,40.0, 34.50681723818563
39.98767507002801,39.0, 34.33121525803158
40.59663191659984,39.0, 34.35368937518581
39.76190476190476,39.0, 34.375792811015835
39.93054136874362,39.0, 34.072300055403495
43.585161964472306,40.0, 36.04145861477239
43.32945128779395,40.0, 35.29328210808614
40.437826541274816,39.0, 33.812077483967535
41.674236874236875,39.0, 34.27922202671871
42.51685393258427,40.0, 35.25067783684753
46.702082895013675,41.0, 36.58010916567297
40.10642954856361,39.0, 34.16784673822114
41.56243469174504,40.0, 34.46909659674269
40.93501400560224,39.0, 34.97250189599466
41.40194075587334,39.0, 34.193305802575466
41.87601528905877,39.0, 33.96588692236789
43.71394984326019,40.0, 36.22414321255062
43.9107059373539,40.0, 34.89276261698641
43.65093632958801,40.0, 36.15588392391053
42.85958485958486,40.0, 34.54886388048171
44.84113712374582,40.0, 35.61960382744991
39.65249933172949,39.0, 34.054959154552556
43.353421859039834,40.0, 35.233798369392524
40.95820271682341,39.0, 34.73954934242541
43.724053724053725,40.0, 35.34977218222673
43.64619225967541,40.0, 35.00289146048861
41.651162790697676,39.0, 35.34675690473056
44.07453416149068,40.0, 36.51289866709416
42.62550120288693,40.0, 35.27360627203729
41.06167290886392,39.0, 34.28329420244157
45.01523096129838,40.0, 35.79916259739181
44.48498168498168,40.0, 36.70649460745586
44.01269841269841,40.0, 35.58037673653393
41.58485273492286,39.0, 33.51723475098027
46.88078541374474,40.0, 37.61033697717249
45.724342105263155,41.0, 36.38613728343914
43.06378404204491,39.0, 36.77469128590504
43.71885143570537,40.0, 35.38869038859557
41.166533012563484,39.0, 34.575584794314004
42.28229548229548,39.0, 34.83873774231802
42.385597548518895,39.0, 35.41476030011845
43.07365792759051,40.0, 35.78477511547695
41.56154806491885,39.0, 34.30448254524659
44.28424497428705,40.0, 35.764404794849995
40.83132530120482,39.0, 34.81309334897865
40.78030303030303,39.0, 34.15124113969399
42.85175017158545,40.0, 33.96666894811159
41.662921348314605,39.0, 34.40516363906131
47.9244126659857,41.0, 40.42951099231747
41.74921630094044,40.0, 34.49593454931679
40.97497446373851,39.0, 34.17742546647131
43.52042900919305,40.0, 35.931800987227405
42.856996935648624,40.0, 35.55789822559322
44.42871410736579,40.0, 36.29180149702601
40.7466039707419,39.0, 34.04056759020059
43.01218346870521,40.0, 35.253211347768165
40.447332421340626,39.0, 34.76140134781361
41.33307210031348,39.0, 34.43809406985353
43.300160146419586,40.0, 34.71685710118632
39.957865937072505,39.0, 34.349509248259345
40.616101290014335,39.0, 33.51742233943762
41.70761548064919,39.0, 34.30221351628513
42.20245559038663,39.0, 36.628433437438176
41.949116101290016,40.0, 34.27618971666732
42.351378958120534,40.0, 35.171535373792764
40.44004884004884,39.0, 33.68528855020659
43.33528693528694,40.0, 35.3583250168131
44.105720122574056,40.0, 38.02299661615895
39.80694879832811,38.0, 33.87530276930543
43.55726975222066,40.0, 36.1329342313112
40.312722298221615,39.0, 33.90647617769825
40.80224403927069,39.0, 33.83831388109322
42.76803995006242,40.0, 35.06030299670307
42.64759959141982,39.0, 35.59014252576304
43.99044433827043,40.0, 35.63056854249757
41.57264021887825,40.0, 35.10581411121117
42.47446373850868,40.0, 35.098622347581156
43.785592185592186,39.0, 36.76193999199884
42.62026862026862,40.0, 34.675986763861545
42.523096129837704,39.0, 36.68104965982863
43.93782141187471,40.0, 35.09641252548257
42.97849462365591,40.0, 35.00064789858275
41.51985370950888,39.0, 34.849210524325756
43.78266178266178,40.0, 35.54342326621702
40.98876698014629,39.0, 34.88847928287975
42.45274725274725,39.0, 35.551605190859405
41.26724137931034,39.0, 34.81441922259999
41.143003064351376,39.0, 34.28257090112101
40.270411985018725,39.0, 33.97982857545833
43.797568957456754,40.0, 35.24659902796493
39.74007490636704,39.0, 33.17396516153456
42.81318681318681,40.0, 34.776903089566794
41.859747545582046,40.0, 34.74851158865335
38.836320893329415,38.0, 33.981048765589904
