mean, median, std_dev
238.4062173458725, 252.0, 109.23802695933037
266.01823281907434, 277.0, 111.33980957973243
251.9679012345679, 266.0, 112.79669608938732
254.70940906483077, 268.0, 104.56322377271914
246.29296979417268, 256.0, 104.65736525382555
228.8716604244694, 238.0, 94.8180754080383
249.6567926455567, 261.0, 105.95233853574908
252.12356532356532, 263.0, 107.29786399578371
249.732379979571, 261.0, 107.11947585672198
243.97215189873418, 252.0, 101.09352974413757
250.56169630642955, 262.0, 100.62015615277451
246.94453781512604, 254.0, 102.52706825549289
270.21756894790605, 285.0, 105.98180822664267
240.78302122347066, 245.0, 106.02832453809386
268.543365253078, 283.0, 108.96720584572306
244.8556803995006, 254.0, 108.32271176195414
254.75327452552793, 270.0, 117.61058855647589
245.93109243697478, 249.0, 107.034211458842
