mean, median, std_dev
350.2216040100251, 351.0, 42.58753055567628
346.13718192081984, 349.0, 48.666738750872426
338.6529075321646, 344.0, 55.70980932979031
333.9734440464286, 339.0, 57.1273028452454
323.08110261517703, 329.0, 64.5945279270708
321.08233082706766, 328.0, 65.76523743375083
325.58084788029925, 331.0, 62.67724889031232
327.3429426433915, 332.0, 60.892691037305866
323.87532119033455, 330.0, 64.23392868209127
324.12815815586595, 330.0, 65.52429325699137
325.18052873323245, 330.0, 64.3886022937431
324.5553520087525, 330.0, 64.82481786879063
319.74371986467406, 326.0, 68.27754279230571
313.4640377890287, 321.0, 72.25653436033234
312.0934095207651, 321.0, 74.21997832702168
309.4347043165092, 318.0, 74.92363409174608
310.68624406284255, 319.0, 74.01446013607372
311.1299101580432, 319.0, 73.67210385897413
308.17993960033414, 316.0, 75.89102293519424
303.87782787161024, 316.0, 80.18288050685553
296.905130086348, 312.0, 85.10326637383336
289.81453988452927, 307.0, 88.5518623087236
282.50206232124043, 304.0, 96.98835129167945
277.0897553607393, 303.0, 98.3833675311228
273.11324568823386, 298.0, 97.79707526938398
272.0851073598506, 302.0, 100.44247128161709
269.62937173603416, 296.0, 100.79875079027916
270.12826987826986, 298.0, 104.56686879855795
268.906834343888, 294.0, 104.87373472656773
273.0837588652482, 298.0, 104.96109312292282
278.1941349427422, 301.0, 100.07420920105591
285.3753526167319, 305.0, 98.07817320428107
287.0376111363043, 306.0, 93.15762224490423
286.92541843971634, 306.0, 94.35677365967534
286.5300219178847, 308.0, 95.04074179056806
283.35438567100834, 304.0, 96.71932290271825
280.1730535661934, 302.0, 95.47007664126421
278.15856870402325, 298.0, 98.95868258242159
273.576204783787, 295.0, 98.66160894968996
269.4482302246845, 290.0, 104.00925205419381
263.7991570073762, 286.0, 104.92984246783676
262.6951678458528, 282.0, 103.42400398148207
272.1692668278034, 291.0, 99.07377256021785
271.6002009040683, 289.0, 96.60865369766887
266.46101843082977, 285.0, 99.13652766551667
271.55052723404907, 287.0, 96.39420490562581
272.9157955954148, 288.0, 96.98612221996997
274.6549457771936, 289.0, 96.76342058340006
282.67820189548735, 295.0, 94.4621011052458
275.8811977715877, 288.0, 93.3985674464087
282.3200369261923, 294.0, 92.48027271615155
278.8367087457997, 292.0, 92.85181710807326
277.3386462022826, 290.0, 92.36117278944388
276.51186712318787, 290.0, 92.74256853316167
273.3234505598486, 285.0, 91.90701228179758
275.97991871142557, 291.0, 93.6562611163705
276.73688351745193, 291.0, 95.8552358544592
275.7128976719814, 290.0, 93.67167907333855
283.45196533580935, 298.0, 90.21894684865129
283.3839545677304, 298.0, 89.9036935132719
282.1125951072795, 297.0, 91.02582728923245
281.1251903397462, 298.0, 90.17313412884745
277.03725932683534, 297.0, 93.7307777819564
272.80733342936253, 296.0, 95.9724200451442
271.51398577129964, 294.0, 100.26150522305862
266.2740554578202, 288.0, 101.4041584725752
267.3138860802157, 291.0, 103.43830808101575
268.1329162570382, 293.0, 105.00400101623089
264.97246089447015, 289.0, 104.37861206177814
266.127380561163, 291.0, 107.63526825047092
269.71995568919135, 295.0, 103.53575338388383
265.00775439151766, 291.0, 106.25996021757167
263.5192288581934, 285.0, 106.17197180858331
260.73207786042093, 284.0, 107.09101616219706
257.6600886669548, 279.0, 106.78259700161144
257.2949488334016, 275.0, 105.03799650045092
265.523525446579, 287.0, 104.51248356409889
265.2638231682358, 284.0, 103.63762112653758
265.13648320348494, 287.0, 103.06949778673918
263.7458573651927, 282.0, 101.94600503637712
257.2859327217125, 274.0, 103.23536688979769
258.74255991342443, 275.0, 100.08128357799457
262.2847081955492, 282.0, 104.43623431779675
255.8329430690857, 268.0, 106.50860841194493
258.3961512124032, 276.0, 102.02353664905954
258.965197651076, 281.0, 102.65664825358677
261.6281789460823, 278.0, 100.19997733912706
257.35455466519295, 274.0, 100.59992366754092
262.2636105188344, 282.0, 103.02252093636744
256.79821462488127, 275.0, 101.01976396212022
262.45030206112295, 286.0, 103.94233091267041
265.4711874623267, 289.0, 104.47207016952305
262.94782444549315, 282.0, 101.94276325665035
258.5720090555523, 281.0, 103.36052159297599
257.48474677407324, 279.0, 102.10897344369259
266.85086119554205, 285.0, 99.90563960807957
263.1394514404002, 282.0, 99.36817412648578
264.7912313662142, 284.0, 97.19527812145806
268.1279828402896, 285.0, 95.11157407380416
270.9620838364671, 287.0, 94.3337563807229
276.404077330962, 291.0, 92.68000798922175
274.28846470544204, 289.0, 91.33915413914254
273.29949256404404, 286.0, 92.7487875195628
275.58510401125, 288.0, 92.6021854201206
276.63960717818287, 292.0, 92.50128265257067
271.3004947443821, 286.0, 91.77791524633166
268.7137016534607, 281.0, 95.29323247924644
272.2463301109918, 286.0, 94.00395039807131
266.3219342627307, 282.0, 97.31395271313919
268.47195698692707, 284.0, 96.69175702726328
264.09860978218046, 278.0, 97.68209703397571
263.4279635258359, 277.0, 99.09804285297281
258.23688064170653, 276.0, 100.35188571116123
259.1603909870359, 274.0, 99.53674877887532
259.4786839220814, 273.0, 98.33031700183224
265.6522221817785, 281.0, 99.33878816131033
262.07225702990974, 279.0, 98.62293652788547
266.21740303177427, 281.0, 98.94538966014282
265.0001959247649, 281.0, 98.38421938393405
260.5946261682243, 277.0, 97.89204987671806
263.52851122547924, 280.0, 96.62379008294795
266.02584237848043, 282.0, 97.9762675679482
267.8422614230997, 283.0, 99.67497847793975
261.0509228911506, 278.0, 99.20942921337831
262.12280062467465, 277.0, 98.78123292827493
262.4729978135098, 279.0, 99.07044664340644
262.65468345696047, 281.0, 100.21206765452791
262.9785436137072, 281.0, 100.17326212422111
262.00434590312096, 281.0, 99.92692742173712
261.27938309826857, 282.0, 99.26580830034605
264.307169444894, 283.0, 101.50325622149393
266.45945124676024, 286.0, 98.72467443231693
262.12356195845075, 282.0, 100.91529264176134
262.669165233063, 283.0, 98.72933900777457
264.0713655276762, 282.0, 99.6405422879524
266.8750304872329, 288.0, 98.59957440683148
264.97440402507686, 282.0, 98.42018181427645
268.97668798862827, 286.0, 99.62654121897735
265.5036214953271, 282.0, 99.9449583067331
263.17095704198124, 280.0, 102.50965077227005
267.7677004460118, 288.0, 99.83021482250246
265.14830194608425, 282.0, 97.08139045152565
266.9394592476489, 285.0, 98.31296638742865
265.85378052368344, 284.0, 99.36432140839393
267.2846807859594, 283.0, 101.86502368825064
270.11398097304135, 284.0, 100.92726139969683
260.44116844116843, 281.0, 98.88629821214424
262.7690746934225, 281.0, 100.7602843432249
265.7595991230817, 285.0, 100.10258607182487
262.67492211838004, 281.0, 98.87769578970986
266.61286034561437, 285.0, 100.33351727358738
268.7449823871549, 285.0, 101.04045992408413
263.4481408195235, 283.0, 100.96787284692037
259.6720141308556, 278.0, 101.93566082448355
261.42398384038256, 280.0, 96.26729202153041
265.81289905090597, 285.0, 99.60072891455118
264.2616044191607, 283.0, 99.35065618268085
266.5402257802115, 283.0, 99.51819164290292
264.8220693044974, 284.0, 100.95309730612507
266.6075254051085, 288.0, 99.85344293994423
265.1644859813084, 283.0, 99.03497706709337
263.8577049302603, 282.5, 98.88071794584546
266.9834018854876, 286.0, 100.69587230253401
266.31978255262584, 287.0, 99.21105261627271
265.30770931196463, 283.0, 98.24202275959465
263.3012364322794, 281.0, 101.15962676479352
268.8918319764553, 288.0, 98.73186454097012
268.93280587088634, 285.0, 99.62404635638478
264.2612128400919, 284.0, 100.11550528336517
264.83662640207075, 282.0, 96.37710331911818
264.8540358540358, 284.0, 100.46461946690069
