Objective Value, Error
7204.648576087118, 0.08242917309001176
7683.91404907581, 0.15443420208470704
8120.559166053208, 0.22003593239982094
7952.34701190992, 0.194763673664351
7839.987554681989, 0.1778827455952508
7894.630778874257, 0.18609236461452178
7491.990320700996, 0.12559950731685632
7460.504278925187, 0.12086903229044269
7402.557390462509, 0.1121630694805452
8106.135185969846, 0.21786886808441197
7252.633144226262, 0.0896383930628398
